NAICS_Code,salesdate,kind_of_business,sales,Adjusted
4453,5-1-1997,"Beer, wine, and liquor stores",2060,N
4453,6-1-1997,"Beer, wine, and liquor stores",2002,N
4453,7-1-1997,"Beer, wine, and liquor stores",2098,N
4453,8-1-1997,"Beer, wine, and liquor stores",2079,N
4453,9-1-1997,"Beer, wine, and liquor stores",1892,N
4453,10-1-1997,"Beer, wine, and liquor stores",2050,N
4453,11-1-1997,"Beer, wine, and liquor stores",2082,N
4453,12-1-1997,"Beer, wine, and liquor stores",2821,N
446,1-1-1997,Health and personal care stores,9306,N
446,2-1-1997,Health and personal care stores,9022,N
446,3-1-1997,Health and personal care stores,9962,N
446,4-1-1997,Health and personal care stores,9482,N
446,5-1-1997,Health and personal care stores,9965,N
446,6-1-1997,Health and personal care stores,9728,N
446,7-1-1997,Health and personal care stores,9860,N
446,8-1-1997,Health and personal care stores,9769,N
446,9-1-1997,Health and personal care stores,9603,N
446,10-1-1997,Health and personal care stores,10028,N
446,11-1-1997,Health and personal care stores,9716,N
446,12-1-1997,Health and personal care stores,12231,N
44611,1-1-1997,Pharmacies and drug stores,7889,N
44611,2-1-1997,Pharmacies and drug stores,7615,N
44611,3-1-1997,Pharmacies and drug stores,8330,N
44611,4-1-1997,Pharmacies and drug stores,7885,N
44611,5-1-1997,Pharmacies and drug stores,8300,N
44611,6-1-1997,Pharmacies and drug stores,7968,N
44611,7-1-1997,Pharmacies and drug stores,8065,N
44611,8-1-1997,Pharmacies and drug stores,7997,N
44611,9-1-1997,Pharmacies and drug stores,7930,N
44611,10-1-1997,Pharmacies and drug stores,8309,N
44611,11-1-1997,Pharmacies and drug stores,8146,N
44611,12-1-1997,Pharmacies and drug stores,10389,N
447,1-1-1997,Gasoline stations,15956,N
447,2-1-1997,Gasoline stations,14912,N
447,3-1-1997,Gasoline stations,16562,N
447,4-1-1997,Gasoline stations,16364,N
447,5-1-1997,Gasoline stations,17316,N
447,6-1-1997,Gasoline stations,17049,N
447,7-1-1997,Gasoline stations,17478,N
447,8-1-1997,Gasoline stations,17733,N
447,9-1-1997,Gasoline stations,16791,N
447,10-1-1997,Gasoline stations,17162,N
447,11-1-1997,Gasoline stations,16006,N
447,12-1-1997,Gasoline stations,16371,N
448,1-1-1997,Clothing and clothing access. stores,8194,N
448,2-1-1997,Clothing and clothing access. stores,8835,N
448,3-1-1997,Clothing and clothing access. stores,10840,N
448,4-1-1997,Clothing and clothing access. stores,10131,N
448,5-1-1997,Clothing and clothing access. stores,11505,N
448,6-1-1997,Clothing and clothing access. stores,10654,N
448,7-1-1997,Clothing and clothing access. stores,10734,N
448,8-1-1997,Clothing and clothing access. stores,12461,N
448,9-1-1997,Clothing and clothing access. stores,10942,N
448,10-1-1997,Clothing and clothing access. stores,11635,N
448,11-1-1997,Clothing and clothing access. stores,13244,N
448,12-1-1997,Clothing and clothing access. stores,21118,N
4481,1-1-1997,Clothing stores,5785,N
4481,2-1-1997,Clothing stores,5902,N
4481,3-1-1997,Clothing stores,7640,N
4481,4-1-1997,Clothing stores,7110,N
4481,5-1-1997,Clothing stores,7916,N
4481,6-1-1997,Clothing stores,7444,N
4481,7-1-1997,Clothing stores,7540,N
4481,8-1-1997,Clothing stores,8802,N
4481,9-1-1997,Clothing stores,7797,N
4481,10-1-1997,Clothing stores,8436,N
4481,11-1-1997,Clothing stores,9522,N
4481,12-1-1997,Clothing stores,13828,N
44811,1-1-1997,Men's clothing stores,697,N
44811,2-1-1997,Men's clothing stores,633,N
44811,3-1-1997,Men's clothing stores,746,N
44811,4-1-1997,Men's clothing stores,716,N
44811,5-1-1997,Men's clothing stores,809,N
44811,6-1-1997,Men's clothing stores,793,N
44811,7-1-1997,Men's clothing stores,737,N
44811,8-1-1997,Men's clothing stores,846,N
44811,9-1-1997,Men's clothing stores,761,N
44811,10-1-1997,Men's clothing stores,870,N
44811,11-1-1997,Men's clothing stores,987,N
44811,12-1-1997,Men's clothing stores,1474,N
44812,1-1-1997,Women's clothing stores,1699,N
44812,2-1-1997,Women's clothing stores,1813,N
44812,3-1-1997,Women's clothing stores,2353,N
44812,4-1-1997,Women's clothing stores,2227,N
44812,5-1-1997,Women's clothing stores,2429,N
44812,6-1-1997,Women's clothing stores,2199,N
44812,7-1-1997,Women's clothing stores,2103,N
44812,8-1-1997,Women's clothing stores,2334,N
44812,9-1-1997,Women's clothing stores,2265,N
44812,10-1-1997,Women's clothing stores,2358,N
44812,11-1-1997,Women's clothing stores,2486,N
44812,12-1-1997,Women's clothing stores,3556,N
44814,1-1-1997,Family clothing stores,2487,N
44814,2-1-1997,Family clothing stores,2542,N
44814,3-1-1997,Family clothing stores,3396,N
44814,4-1-1997,Family clothing stores,3144,N
44814,5-1-1997,Family clothing stores,3539,N
44814,6-1-1997,Family clothing stores,3404,N
44814,7-1-1997,Family clothing stores,3588,N
44814,8-1-1997,Family clothing stores,4202,N
44814,9-1-1997,Family clothing stores,3558,N
44814,10-1-1997,Family clothing stores,3973,N
44814,11-1-1997,Family clothing stores,4708,N
44814,12-1-1997,Family clothing stores,6702,N
44819,1-1-1997,Other clothing stores,(S),N
44819,2-1-1997,Other clothing stores,(S),N
44819,3-1-1997,Other clothing stores,(S),N
44819,4-1-1997,Other clothing stores,(S),N
44819,5-1-1997,Other clothing stores,(S),N
44819,6-1-1997,Other clothing stores,(S),N
44819,7-1-1997,Other clothing stores,(S),N
44819,8-1-1997,Other clothing stores,(S),N
44819,9-1-1997,Other clothing stores,(S),N
44819,10-1-1997,Other clothing stores,(S),N
44819,11-1-1997,Other clothing stores,(S),N
44819,12-1-1997,Other clothing stores,(S),N
4482,1-1-1997,Shoe stores,1279,N
4482,2-1-1997,Shoe stores,1429,N
4482,3-1-1997,Shoe stores,1902,N
4482,4-1-1997,Shoe stores,1663,N
4482,5-1-1997,Shoe stores,1888,N
4482,6-1-1997,Shoe stores,1770,N
4482,7-1-1997,Shoe stores,1773,N
4482,8-1-1997,Shoe stores,2200,N
4482,9-1-1997,Shoe stores,1702,N
4482,10-1-1997,Shoe stores,1689,N
4482,11-1-1997,Shoe stores,1778,N
4482,12-1-1997,Shoe stores,2377,N
44831,1-1-1997,Jewelry stores,1034,N
44831,2-1-1997,Jewelry stores,1400,N
44831,3-1-1997,Jewelry stores,1175,N
44831,4-1-1997,Jewelry stores,1258,N
44831,5-1-1997,Jewelry stores,1585,N
44831,6-1-1997,Jewelry stores,1330,N
44831,7-1-1997,Jewelry stores,1313,N
44831,8-1-1997,Jewelry stores,1348,N
44831,9-1-1997,Jewelry stores,1334,N
44831,10-1-1997,Jewelry stores,1395,N
44831,11-1-1997,Jewelry stores,1799,N
44831,12-1-1997,Jewelry stores,4658,N
451,1-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4311,N
451,2-1-1997,"Sporting goods, hobby, musical instrument, and book stores",3588,N
451,3-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4209,N
451,4-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4177,N
451,5-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4372,N
451,6-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4456,N
451,7-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4298,N
451,8-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4949,N
451,9-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4547,N
451,10-1-1997,"Sporting goods, hobby, musical instrument, and book stores",4463,N
451,11-1-1997,"Sporting goods, hobby, musical instrument, and book stores",5411,N
451,12-1-1997,"Sporting goods, hobby, musical instrument, and book stores",8911,N
45111,1-1-1997,Sporting goods stores,1337,N
45111,2-1-1997,Sporting goods stores,1331,N
45111,3-1-1997,Sporting goods stores,1609,N
45111,4-1-1997,Sporting goods stores,1726,N
45111,5-1-1997,Sporting goods stores,1788,N
45111,6-1-1997,Sporting goods stores,1970,N
45111,7-1-1997,Sporting goods stores,1838,N
45111,8-1-1997,Sporting goods stores,1955,N
45111,9-1-1997,Sporting goods stores,1595,N
45111,10-1-1997,Sporting goods stores,1521,N
45111,11-1-1997,Sporting goods stores,1651,N
45111,12-1-1997,Sporting goods stores,2846,N
45112,1-1-1997,"Hobby, toy, and game stores",730,N
45112,2-1-1997,"Hobby, toy, and game stores",791,N
45112,3-1-1997,"Hobby, toy, and game stores",1032,N
45112,4-1-1997,"Hobby, toy, and game stores",896,N
45112,5-1-1997,"Hobby, toy, and game stores",947,N
45112,6-1-1997,"Hobby, toy, and game stores",940,N
45112,7-1-1997,"Hobby, toy, and game stores",963,N
45112,8-1-1997,"Hobby, toy, and game stores",958,N
45112,9-1-1997,"Hobby, toy, and game stores",971,N
45112,10-1-1997,"Hobby, toy, and game stores",1141,N
45112,11-1-1997,"Hobby, toy, and game stores",2009,N
45112,12-1-1997,"Hobby, toy, and game stores",3643,N
451211,1-1-1997,Book stores,1558,N
451211,2-1-1997,Book stores,825,N
451211,3-1-1997,Book stores,813,N
451211,4-1-1997,Book stores,806,N
451211,5-1-1997,Book stores,894,N
451211,6-1-1997,Book stores,875,N
451211,7-1-1997,Book stores,830,N
451211,8-1-1997,Book stores,1301,N
451211,9-1-1997,Book stores,1158,N
451211,10-1-1997,Book stores,923,N
451211,11-1-1997,Book stores,994,N
451211,12-1-1997,Book stores,1765,N
452,1-1-1997,General merchandise stores,21164,N
452,2-1-1997,General merchandise stores,21560,N
452,3-1-1997,General merchandise stores,25681,N
452,4-1-1997,General merchandise stores,24490,N
452,5-1-1997,General merchandise stores,27443,N
452,6-1-1997,General merchandise stores,26328,N
452,7-1-1997,General merchandise stores,25897,N
452,8-1-1997,General merchandise stores,28066,N
452,9-1-1997,General merchandise stores,24928,N
452,10-1-1997,General merchandise stores,27906,N
452,11-1-1997,General merchandise stores,32529,N
452,12-1-1997,General merchandise stores,45371,N
4521,1-1-1997,Department stores,13463,N
4521,2-1-1997,Department stores,14077,N
4521,3-1-1997,Department stores,17084,N
4521,4-1-1997,Department stores,16180,N
4521,5-1-1997,Department stores,18118,N
4521,6-1-1997,Department stores,17259,N
4521,7-1-1997,Department stores,16673,N
4521,8-1-1997,Department stores,18633,N
4521,9-1-1997,Department stores,16229,N
4521,10-1-1997,Department stores,18259,N
4521,11-1-1997,Department stores,22114,N
4521,12-1-1997,Department stores,32019,N
452111,1-1-1997,Department stores(excl. discount department stores),5528,N
452111,2-1-1997,Department stores(excl. discount department stores),5880,N
452111,3-1-1997,Department stores(excl. discount department stores),7143,N
452111,4-1-1997,Department stores(excl. discount department stores),6714,N
452111,5-1-1997,Department stores(excl. discount department stores),7475,N
452111,6-1-1997,Department stores(excl. discount department stores),6974,N
452111,7-1-1997,Department stores(excl. discount department stores),6742,N
452111,8-1-1997,Department stores(excl. discount department stores),7924,N
452111,9-1-1997,Department stores(excl. discount department stores),6984,N
452111,10-1-1997,Department stores(excl. discount department stores),7840,N
452111,11-1-1997,Department stores(excl. discount department stores),9708,N
452111,12-1-1997,Department stores(excl. discount department stores),15073,N
452112,1-1-1997,Discount dept. stores,7935,N
452112,2-1-1997,Discount dept. stores,8197,N
452112,3-1-1997,Discount dept. stores,9941,N
452112,4-1-1997,Discount dept. stores,9466,N
452112,5-1-1997,Discount dept. stores,10643,N
452112,6-1-1997,Discount dept. stores,10285,N
452112,7-1-1997,Discount dept. stores,9931,N
452112,8-1-1997,Discount dept. stores,10709,N
452112,9-1-1997,Discount dept. stores,9245,N
452112,10-1-1997,Discount dept. stores,10419,N
452112,11-1-1997,Discount dept. stores,12406,N
452112,12-1-1997,Discount dept. stores,16946,N
4529,1-1-1997,Other general merchandise stores,7701,N
4529,2-1-1997,Other general merchandise stores,7483,N
4529,3-1-1997,Other general merchandise stores,8597,N
4529,4-1-1997,Other general merchandise stores,8310,N
4529,5-1-1997,Other general merchandise stores,9325,N
4529,6-1-1997,Other general merchandise stores,9069,N
4529,7-1-1997,Other general merchandise stores,9224,N
4529,8-1-1997,Other general merchandise stores,9433,N
4529,9-1-1997,Other general merchandise stores,8699,N
4529,10-1-1997,Other general merchandise stores,9647,N
4529,11-1-1997,Other general merchandise stores,10415,N
4529,12-1-1997,Other general merchandise stores,13352,N
45291,1-1-1997,Warehouse clubs and superstores,5696,N
45291,2-1-1997,Warehouse clubs and superstores,5434,N
45291,3-1-1997,Warehouse clubs and superstores,6243,N
45291,4-1-1997,Warehouse clubs and superstores,6104,N
45291,5-1-1997,Warehouse clubs and superstores,6852,N
45291,6-1-1997,Warehouse clubs and superstores,6697,N
45291,7-1-1997,Warehouse clubs and superstores,6817,N
45291,8-1-1997,Warehouse clubs and superstores,6947,N
45291,9-1-1997,Warehouse clubs and superstores,6448,N
45291,10-1-1997,Warehouse clubs and superstores,7186,N
45291,11-1-1997,Warehouse clubs and superstores,7734,N
45291,12-1-1997,Warehouse clubs and superstores,9761,N
45299,1-1-1997,All other gen. merchandise stores,2005,N
45299,2-1-1997,All other gen. merchandise stores,2049,N
45299,3-1-1997,All other gen. merchandise stores,2354,N
45299,4-1-1997,All other gen. merchandise stores,2206,N
45299,5-1-1997,All other gen. merchandise stores,2473,N
45299,6-1-1997,All other gen. merchandise stores,2372,N
45299,7-1-1997,All other gen. merchandise stores,2407,N
45299,8-1-1997,All other gen. merchandise stores,2486,N
45299,9-1-1997,All other gen. merchandise stores,2251,N
45299,10-1-1997,All other gen. merchandise stores,2461,N
45299,11-1-1997,All other gen. merchandise stores,2681,N
45299,12-1-1997,All other gen. merchandise stores,3591,N
453,1-1-1997,Miscellaneous store retailers,6415,N
453,2-1-1997,Miscellaneous store retailers,6829,N
453,3-1-1997,Miscellaneous store retailers,6975,N
453,4-1-1997,Miscellaneous store retailers,7035,N
453,5-1-1997,Miscellaneous store retailers,7465,N
453,6-1-1997,Miscellaneous store retailers,7464,N
453,7-1-1997,Miscellaneous store retailers,7526,N
453,8-1-1997,Miscellaneous store retailers,7661,N
453,9-1-1997,Miscellaneous store retailers,7565,N
453,10-1-1997,Miscellaneous store retailers,7614,N
453,11-1-1997,Miscellaneous store retailers,7406,N
453,12-1-1997,Miscellaneous store retailers,10277,N
4532,1-1-1997,"Office supplies, stationery, and gift stores",2620,N
4532,2-1-1997,"Office supplies, stationery, and gift stores",2632,N
4532,3-1-1997,"Office supplies, stationery, and gift stores",2596,N
4532,4-1-1997,"Office supplies, stationery, and gift stores",2490,N
4532,5-1-1997,"Office supplies, stationery, and gift stores",2513,N
4532,6-1-1997,"Office supplies, stationery, and gift stores",2422,N
4532,7-1-1997,"Office supplies, stationery, and gift stores",2538,N
4532,8-1-1997,"Office supplies, stationery, and gift stores",2811,N
4532,9-1-1997,"Office supplies, stationery, and gift stores",2690,N
4532,10-1-1997,"Office supplies, stationery, and gift stores",2841,N
4532,11-1-1997,"Office supplies, stationery, and gift stores",2908,N
4532,12-1-1997,"Office supplies, stationery, and gift stores",4606,N
45321,1-1-1997,Office supplies and stationery stores,1686,N
45321,2-1-1997,Office supplies and stationery stores,1448,N
45321,3-1-1997,Office supplies and stationery stores,1394,N
45321,4-1-1997,Office supplies and stationery stores,1345,N
45321,5-1-1997,Office supplies and stationery stores,1291,N
45321,6-1-1997,Office supplies and stationery stores,1234,N
45321,7-1-1997,Office supplies and stationery stores,1330,N
45321,8-1-1997,Office supplies and stationery stores,1551,N
45321,9-1-1997,Office supplies and stationery stores,1529,N
45321,10-1-1997,Office supplies and stationery stores,1526,N
45321,11-1-1997,Office supplies and stationery stores,1310,N
45321,12-1-1997,Office supplies and stationery stores,1690,N
45322,1-1-1997,"Gift, novelty, and souvenir stores",934,N
45322,2-1-1997,"Gift, novelty, and souvenir stores",1184,N
45322,3-1-1997,"Gift, novelty, and souvenir stores",1202,N
45322,4-1-1997,"Gift, novelty, and souvenir stores",1145,N
45322,5-1-1997,"Gift, novelty, and souvenir stores",1222,N
45322,6-1-1997,"Gift, novelty, and souvenir stores",1188,N
45322,7-1-1997,"Gift, novelty, and souvenir stores",1208,N
45322,8-1-1997,"Gift, novelty, and souvenir stores",1260,N
45322,9-1-1997,"Gift, novelty, and souvenir stores",1161,N
45322,10-1-1997,"Gift, novelty, and souvenir stores",1315,N
45322,11-1-1997,"Gift, novelty, and souvenir stores",1598,N
45322,12-1-1997,"Gift, novelty, and souvenir stores",2916,N
45330,1-1-1997,Used merchandise stores,621,N
45330,2-1-1997,Used merchandise stores,687,N
45330,3-1-1997,Used merchandise stores,620,N
45330,4-1-1997,Used merchandise stores,559,N
45330,5-1-1997,Used merchandise stores,558,N
45330,6-1-1997,Used merchandise stores,584,N
45330,7-1-1997,Used merchandise stores,667,N
45330,8-1-1997,Used merchandise stores,674,N
45330,9-1-1997,Used merchandise stores,691,N
45330,10-1-1997,Used merchandise stores,766,N
45330,11-1-1997,Used merchandise stores,740,N
45330,12-1-1997,Used merchandise stores,891,N
454,1-1-1997,Nonstore retailers,10532,N
454,2-1-1997,Nonstore retailers,9813,N
454,3-1-1997,Nonstore retailers,10607,N
454,4-1-1997,Nonstore retailers,10064,N
454,5-1-1997,Nonstore retailers,9695,N
454,6-1-1997,Nonstore retailers,9396,N
454,7-1-1997,Nonstore retailers,9495,N
454,8-1-1997,Nonstore retailers,9104,N
454,9-1-1997,Nonstore retailers,10278,N
454,10-1-1997,Nonstore retailers,11506,N
454,11-1-1997,Nonstore retailers,11852,N
454,12-1-1997,Nonstore retailers,13848,N
4541,1-1-1997,Electronic shopping and mail-order houses,5042,N
4541,2-1-1997,Electronic shopping and mail-order houses,4577,N
4541,3-1-1997,Electronic shopping and mail-order houses,5594,N
4541,4-1-1997,Electronic shopping and mail-order houses,5491,N
4541,5-1-1997,Electronic shopping and mail-order houses,5304,N
4541,6-1-1997,Electronic shopping and mail-order houses,5204,N
4541,7-1-1997,Electronic shopping and mail-order houses,5198,N
4541,8-1-1997,Electronic shopping and mail-order houses,5165,N
4541,9-1-1997,Electronic shopping and mail-order houses,6080,N
4541,10-1-1997,Electronic shopping and mail-order houses,6693,N
4541,11-1-1997,Electronic shopping and mail-order houses,7029,N
4541,12-1-1997,Electronic shopping and mail-order houses,8690,N
45431,1-1-1997,Fuel dealers,3016,N
45431,2-1-1997,Fuel dealers,2311,N
45431,3-1-1997,Fuel dealers,1996,N
45431,4-1-1997,Fuel dealers,1706,N
45431,5-1-1997,Fuel dealers,1461,N
45431,6-1-1997,Fuel dealers,1256,N
45431,7-1-1997,Fuel dealers,1273,N
45431,8-1-1997,Fuel dealers,1352,N
45431,9-1-1997,Fuel dealers,1452,N
45431,10-1-1997,Fuel dealers,1752,N
45431,11-1-1997,Fuel dealers,1920,N
45431,12-1-1997,Fuel dealers,2446,N
722,1-1-1997,Food services and drinking places,19316,N
722,2-1-1997,Food services and drinking places,19128,N
722,3-1-1997,Food services and drinking places,21383,N
722,4-1-1997,Food services and drinking places,21110,N
722,5-1-1997,Food services and drinking places,22674,N
722,6-1-1997,Food services and drinking places,21874,N
722,7-1-1997,Food services and drinking places,22665,N
722,8-1-1997,Food services and drinking places,23300,N
722,9-1-1997,Food services and drinking places,21392,N
722,10-1-1997,Food services and drinking places,22106,N
722,11-1-1997,Food services and drinking places,20751,N
722,12-1-1997,Food services and drinking places,21665,N
7224,1-1-1997,Drinking places,1051,N
7224,2-1-1997,Drinking places,1000,N
7224,3-1-1997,Drinking places,1102,N
7224,4-1-1997,Drinking places,1094,N
7224,5-1-1997,Drinking places,1143,N
7224,6-1-1997,Drinking places,1094,N
7224,7-1-1997,Drinking places,1175,N
7224,8-1-1997,Drinking places,1212,N
7224,9-1-1997,Drinking places,1109,N
7224,10-1-1997,Drinking places,1185,N
7224,11-1-1997,Drinking places,1102,N
7224,12-1-1997,Drinking places,1112,N
7225,1-1-1997,Restaurants and other eating places,16718,N
7225,2-1-1997,Restaurants and other eating places,16625,N
7225,3-1-1997,Restaurants and other eating places,18627,N
7225,4-1-1997,Restaurants and other eating places,18361,N
7225,5-1-1997,Restaurants and other eating places,19759,N
7225,6-1-1997,Restaurants and other eating places,18986,N
7225,7-1-1997,Restaurants and other eating places,19737,N
7225,8-1-1997,Restaurants and other eating places,20287,N
7225,9-1-1997,Restaurants and other eating places,18434,N
7225,10-1-1997,Restaurants and other eating places,19081,N
7225,11-1-1997,Restaurants and other eating places,17940,N
7225,12-1-1997,Restaurants and other eating places,18753,N
722511,1-1-1997,Full service restaurants,8658,N
722511,2-1-1997,Full service restaurants,8610,N
722511,3-1-1997,Full service restaurants,9559,N
722511,4-1-1997,Full service restaurants,9301,N
722511,5-1-1997,Full service restaurants,9942,N
722511,6-1-1997,Full service restaurants,9428,N
722511,7-1-1997,Full service restaurants,10036,N
722511,8-1-1997,Full service restaurants,10481,N
722511,9-1-1997,Full service restaurants,9505,N
722511,10-1-1997,Full service restaurants,9813,N
722511,11-1-1997,Full service restaurants,9192,N
722511,12-1-1997,Full service restaurants,9661,N
"722513, 722514, 722515",1-1-1997,Limited service eating places,8060,N
"722513, 722514, 722515",2-1-1997,Limited service eating places,8015,N
"722513, 722514, 722515",3-1-1997,Limited service eating places,9068,N
"722513, 722514, 722515",4-1-1997,Limited service eating places,9060,N
"722513, 722514, 722515",5-1-1997,Limited service eating places,9817,N
"722513, 722514, 722515",6-1-1997,Limited service eating places,9558,N
"722513, 722514, 722515",7-1-1997,Limited service eating places,9701,N
"722513, 722514, 722515",8-1-1997,Limited service eating places,9806,N
"722513, 722514, 722515",9-1-1997,Limited service eating places,8929,N
"722513, 722514, 722515",10-1-1997,Limited service eating places,9268,N
"722513, 722514, 722515",11-1-1997,Limited service eating places,8748,N
"722513, 722514, 722515",12-1-1997,Limited service eating places,9092,N
441,1-1-1996,Motor vehicle and parts dealers,44859,N
441,2-1-1996,Motor vehicle and parts dealers,49575,N
441,3-1-1996,Motor vehicle and parts dealers,55636,N
441,4-1-1996,Motor vehicle and parts dealers,54096,N
441,5-1-1996,Motor vehicle and parts dealers,58150,N
441,6-1-1996,Motor vehicle and parts dealers,54914,N
441,7-1-1996,Motor vehicle and parts dealers,55071,N
441,8-1-1996,Motor vehicle and parts dealers,55481,N
441,9-1-1996,Motor vehicle and parts dealers,51121,N
441,10-1-1996,Motor vehicle and parts dealers,54229,N
441,11-1-1996,Motor vehicle and parts dealers,48137,N
441,12-1-1996,Motor vehicle and parts dealers,46238,N
"4411,4412",1-1-1996,Automobile and other motor vehicle dealers,40774,N
"4411,4412",2-1-1996,Automobile and other motor vehicle dealers,45392,N
"4411,4412",3-1-1996,Automobile and other motor vehicle dealers,51156,N
"4411,4412",4-1-1996,Automobile and other motor vehicle dealers,49404,N
"4411,4412",5-1-1996,Automobile and other motor vehicle dealers,53269,N
"4411,4412",6-1-1996,Automobile and other motor vehicle dealers,50191,N
"4411,4412",7-1-1996,Automobile and other motor vehicle dealers,50106,N
"4411,4412",8-1-1996,Automobile and other motor vehicle dealers,50510,N
"4411,4412",9-1-1996,Automobile and other motor vehicle dealers,46624,N
"4411,4412",10-1-1996,Automobile and other motor vehicle dealers,49156,N
"4411,4412",11-1-1996,Automobile and other motor vehicle dealers,43541,N
"4411,4412",12-1-1996,Automobile and other motor vehicle dealers,41820,N
4411,1-1-1996,Automobile dealers,39261,N
4411,2-1-1996,Automobile dealers,43538,N
4411,3-1-1996,Automobile dealers,48844,N
4411,4-1-1996,Automobile dealers,46624,N
4411,5-1-1996,Automobile dealers,50252,N
4411,6-1-1996,Automobile dealers,47187,N
4411,7-1-1996,Automobile dealers,47404,N
4411,8-1-1996,Automobile dealers,47531,N
4411,9-1-1996,Automobile dealers,44473,N
4411,10-1-1996,Automobile dealers,46980,N
4411,11-1-1996,Automobile dealers,41746,N
4411,12-1-1996,Automobile dealers,40109,N
44111,1-1-1996,New car dealers,36390,N
44111,2-1-1996,New car dealers,40087,N
44111,3-1-1996,New car dealers,44798,N
44111,4-1-1996,New car dealers,42745,N
44111,5-1-1996,New car dealers,46525,N
44111,6-1-1996,New car dealers,43649,N
44111,7-1-1996,New car dealers,43833,N
44111,8-1-1996,New car dealers,44020,N
44111,9-1-1996,New car dealers,41252,N
44111,10-1-1996,New car dealers,43454,N
44111,11-1-1996,New car dealers,38484,N
44111,12-1-1996,New car dealers,37103,N
44112,1-1-1996,Used car dealers,2871,N
44112,2-1-1996,Used car dealers,3451,N
44112,3-1-1996,Used car dealers,4046,N
44112,4-1-1996,Used car dealers,3879,N
44112,5-1-1996,Used car dealers,3727,N
44112,6-1-1996,Used car dealers,3538,N
44112,7-1-1996,Used car dealers,3571,N
44112,8-1-1996,Used car dealers,3511,N
44112,9-1-1996,Used car dealers,3221,N
44112,10-1-1996,Used car dealers,3526,N
44112,11-1-1996,Used car dealers,3262,N
44112,12-1-1996,Used car dealers,3006,N
4413,1-1-1996,"Automotive parts, acc., and tire stores",4085,N
4413,2-1-1996,"Automotive parts, acc., and tire stores",4183,N
4413,3-1-1996,"Automotive parts, acc., and tire stores",4480,N
4413,4-1-1996,"Automotive parts, acc., and tire stores",4692,N
4413,5-1-1996,"Automotive parts, acc., and tire stores",4881,N
4413,6-1-1996,"Automotive parts, acc., and tire stores",4723,N
4413,7-1-1996,"Automotive parts, acc., and tire stores",4965,N
4413,8-1-1996,"Automotive parts, acc., and tire stores",4971,N
4413,9-1-1996,"Automotive parts, acc., and tire stores",4497,N
4413,10-1-1996,"Automotive parts, acc., and tire stores",5073,N
4413,11-1-1996,"Automotive parts, acc., and tire stores",4596,N
4413,12-1-1996,"Automotive parts, acc., and tire stores",4418,N
"442,443",1-1-1996,"Furniture, home furn, electronics, and appliance stores",10614,N
"442,443",2-1-1996,"Furniture, home furn, electronics, and appliance stores",10431,N
"442,443",3-1-1996,"Furniture, home furn, electronics, and appliance stores",11419,N
"442,443",4-1-1996,"Furniture, home furn, electronics, and appliance stores",10925,N
"442,443",5-1-1996,"Furniture, home furn, electronics, and appliance stores",11517,N
"442,443",6-1-1996,"Furniture, home furn, electronics, and appliance stores",11376,N
"442,443",7-1-1996,"Furniture, home furn, electronics, and appliance stores",11564,N
"442,443",8-1-1996,"Furniture, home furn, electronics, and appliance stores",12151,N
"442,443",9-1-1996,"Furniture, home furn, electronics, and appliance stores",11525,N
"442,443",10-1-1996,"Furniture, home furn, electronics, and appliance stores",12044,N
"442,443",11-1-1996,"Furniture, home furn, electronics, and appliance stores",13353,N
"442,443",12-1-1996,"Furniture, home furn, electronics, and appliance stores",16848,N
442,1-1-1996,Furniture and home furnishings stores,4788,N
442,2-1-1996,Furniture and home furnishings stores,4833,N
442,3-1-1996,Furniture and home furnishings stores,5410,N
442,4-1-1996,Furniture and home furnishings stores,5310,N
442,5-1-1996,Furniture and home furnishings stores,5603,N
442,6-1-1996,Furniture and home furnishings stores,5479,N
442,7-1-1996,Furniture and home furnishings stores,5673,N
442,8-1-1996,Furniture and home furnishings stores,5893,N
442,9-1-1996,Furniture and home furnishings stores,5589,N
442,10-1-1996,Furniture and home furnishings stores,5970,N
442,11-1-1996,Furniture and home furnishings stores,6425,N
442,12-1-1996,Furniture and home furnishings stores,6734,N
4421,1-1-1996,Furniture stores,2884,N
4421,2-1-1996,Furniture stores,2960,N
4421,3-1-1996,Furniture stores,3270,N
4421,4-1-1996,Furniture stores,3127,N
4421,5-1-1996,Furniture stores,3278,N
4421,6-1-1996,Furniture stores,3205,N
4421,7-1-1996,Furniture stores,3242,N
4421,8-1-1996,Furniture stores,3358,N
4421,9-1-1996,Furniture stores,3232,N
4421,10-1-1996,Furniture stores,3344,N
4421,11-1-1996,Furniture stores,3619,N
4421,12-1-1996,Furniture stores,3649,N
4422,1-1-1996,Home furnishings stores,1904,N
4422,2-1-1996,Home furnishings stores,1873,N
4422,3-1-1996,Home furnishings stores,2140,N
4422,4-1-1996,Home furnishings stores,2183,N
4422,5-1-1996,Home furnishings stores,2325,N
4422,6-1-1996,Home furnishings stores,2274,N
